"keys","times_1_e_5","times_2_e_5","times_3_e_5","times_4_e_5","times_5_e_5","times_6_e_5","times_7_e_5","times_8_e_5","times_9_e_5","times_1_e_6"
240,0.00979999999999723,0.0227999999999429,0.0370000000001892,0.0489999999999418,0.0655999999996493,0.0762000000000262,0.091800000000294,0.10800000000032,0.116999999999971,0.131800000000512
241,0.0104000000000028,0.0241999999999916,0.0351999999999862,0.050599999999904,0.0651999999998225,0.0765999999997439,0.0878000000001339,0.10480000000025,0.116599999999889,0.132000000000262
242,0.0103999999999957,0.0207999999999538,0.0334000000000015,0.0483999999998196,0.0623999999999433,0.073999999999869,0.0879999999999563,0.102000000000698,0.117400000000052,0.132199999999721
243,0.0103999999999951,0.0198000000000047,0.0345999999999913,0.0483999999997832,0.0642000000002008,0.0768000000003667,0.0916000000000349,0.103399999999674,0.1191999999994,0.131199999999953
244,0.011399999999997,0.0225999999999567,0.0392000000001099,0.0478000000000611,0.0624000000003434,0.0744000000000233,0.090800000000163,0.10539999999979,0.117599999999657,0.138599999999569
245,0.0112000000000003,0.0229999999999836,0.0394000000001506,0.0508000000001994,0.0623999999999796,0.0783999999998923,0.0895999999999185,0.103999999999942,0.120599999999686,0.132799999999406
246,0.00840000000000828,0.0221999999999389,0.0358000000001084,0.0490000000003056,0.0627999999997337,0.0738000000001193,0.0935999999999331,0.107600000000093,0.119400000000023,0.134799999999523
247,0.0108000000000045,0.0233999999999742,0.0350000000000364,0.0476000000001659,0.0608000000000175,0.0779999999999563,0.0919999999996799,0.104800000000396,0.120399999999936,0.135799999999872
248,0.0106000000000141,0.0221999999999389,0.0366000000000167,0.0505999999999767,0.0636000000003332,0.0763999999999942,0.0891999999999098,0.106400000000285,0.118400000000402,0.135999999999913
249,0.00900000000000809,0.0211999999999534,0.0360000000000218,0.0514000000000669,0.0656000000001586,0.0738000000000466,0.0941999999994732,0.105000000000146,0.119999999999418,0.13480000000025
250,0.0100000000000171,0.020399999999936,0.0363999999998669,0.0481999999999971,0.0633999999997468,0.0755999999997584,0.0898000000001048,0.10519999999975,0.116800000000367,0.134999999999854
251,0.0101999999999958,0.0216000000000349,0.0391999999998006,0.0466000000001077,0.0623999999997613,0.0753999999997905,0.0905999999995402,0.105599999999686,0.117599999999657,0.13359999999986
252,0.00879999999998717,0.0227999999999611,0.0383999999999651,0.0505999999999403,0.0644000000002052,0.0758000000000902,0.0914000000002125,0.104799999999814,0.120599999999686,0.136599999999307
253,0.0109999999999948,0.0229999999999382,0.0353999999999723,0.0499999999998909,0.062200000000048,0.0760000000000582,0.0888000000001921,0.10539999999979,0.121000000000058,0.139599999999482
254,0.0102000000000163,0.0229999999999563,0.0351999999999498,0.0511999999999534,0.0628000000002794,0.0761999999999534,0.0898000000001048,0.104599999999919,0.121599999999598,0.134399999999878
255,0.00919999999999199,0.0207999999999811,0.0366000000000349,0.0494000000000597,0.0658000000001266,0.0745999999999185,0.0937999999998283,0.102400000000198,0.118000000000175,0.132199999999866
256,0.00979999999998562,0.0219999999999709,0.0378000000000611,0.049800000000032,0.0645999999999185,0.080600000000195,0.0908000000000902,0.103600000000733,0.119599999999773,0.133399999999674
257,0.0102000000000045,0.020799999999972,0.0393999999999869,0.0476000000001295,0.0623999999998705,0.0745999999999913,0.0918000000001484,0.10339999999982,0.122800000000279,0.139799999999814
258,0.00840000000000753,0.0215999999999804,0.0383999999999287,0.0482000000002517,0.062599999999984,0.0779999999998108,0.0868000000000757,0.104000000000087,0.120599999999977,0.133399999999965
259,0.00899999999999654,0.0235999999999694,0.0333999999998559,0.048600000000115,0.0639999999999782,0.076000000000131,0.091000000000131,0.105000000000291,0.118000000000029,0.135399999999645
260,0.00919999999999749,0.0245999999999185,0.0355999999999585,0.0497999999999229,0.0646000000000276,0.0772000000001572,0.0919999999998981,0.103400000000256,0.11699999999968,0.133000000000611
261,0.00820000000000391,0.0231999999999425,0.0361999999999898,0.0473999999999796,0.0642000000000917,0.075399999999936,0.0896000000004278,0.102600000000384,0.121400000000576,0.137400000000198
262,0.00800000000000182,0.0235999999999694,0.0423999999999251,0.0488000000000466,0.0642000000000917,0.0748000000001775,0.0913999999999942,0.103600000000151,0.119799999999959,0.133399999999965
263,0.00979999999999677,0.0229999999999382,0.0382000000000153,0.0492000000000917,0.0646000000001004,0.075400000000227,0.0926000000000204,0.105599999999104,0.120400000000373,0.134999999999854
264,0.00959999999999013,0.0217999999999938,0.037200000000048,0.0495999999999549,0.0635999999998603,0.080599999999904,0.0922000000001572,0.104600000000501,0.120200000000041,0.13660000000018
265,0.0099999999999979,0.0217999999999211,0.0342000000000917,0.0484000000000015,0.0634000000001834,0.0755999999998312,0.0925999999998749,0.105599999999686,0.119200000000419,0.136600000000471
266,0.0117999999999959,0.0235999999999694,0.0339999999999782,0.0499999999998181,0.0644000000002052,0.0774000000003434,0.0916000000001077,0.107200000000303,0.118800000000338,0.132400000000489
267,0.0106000000000066,0.0241999999998643,0.0347999999999229,0.0465999999998894,0.064400000000096,0.075399999999936,0.0923999999998341,0.106599999999889,0.119799999999814,0.134000000000087
268,0.0110000000000138,0.0228000000000429,0.0382000000000153,0.050199999999968,0.0637999999999738,0.0763999999998487,0.0908000000000902,0.102999999999302,0.120800000000163,0.133200000000506
269,0.0124000000000033,0.024199999999928,0.0359999999999854,0.0498000000000684,0.0645999999999549,0.0784000000001106,0.0910000000002037,0.103199999999924,0.11820000000007,0.133799999999173
270,0.00940000000000509,0.0206000000000404,0.0356000000000859,0.0509999999999491,0.0638000000000466,0.0742000000000553,0.0917999999998574,0.105399999999645,0.121599999999598,0.137599999999802
271,0.0114000000000183,0.0227999999998792,0.0378000000000793,0.0490000000000146,0.0632000000001426,0.0779999999998108,0.0925999999997293,0.106800000000076,0.118400000000256,0.135999999999622
272,0.0113999999999999,0.0216000000000622,0.037599999999893,0.0502000000000407,0.0649999999998909,0.0794000000000233,0.0916000000000349,0.10539999999979,0.121200000000099,0.129799999999523
273,0.0101999999999974,0.0237999999999647,0.037400000000016,0.0480000000000655,0.063000000000211,0.0772000000000844,0.0943999999999505,0.104399999999732,0.118999999999942,0.138600000000151
274,0.0106000000000004,0.0232000000000335,0.0376000000000204,0.0492000000001644,0.0644000000005326,0.0754000000000815,0.0934000000005472,0.107400000000052,0.118600000000151,0.137999999999884
275,0.0108000000000181,0.0215999999999349,0.0385999999998603,0.0480000000000655,0.0652000000001135,0.0772000000002299,0.0914000000004307,0.103399999999674,0.120400000000373,0.134599999999919
276,0.0117999999999977,0.0202000000000771,0.036799999999912,0.0514000000000669,0.062799999999952,0.0759999999997672,0.0937999999998283,0.108200000000361,0.121600000000035,0.136599999999744
277,0.0131999999999963,0.022199999999948,0.038799999999992,0.0491999999999825,0.0639999999999054,0.0785999999995693,0.0921999999998661,0.10239999999947,0.120800000000308,0.13679999999993
278,0.0120000000000039,0.0218000000000302,0.0377999999998792,0.0481999999998516,0.0646000000000276,0.0757999999998719,0.0935999999997148,0.102799999999988,0.12179999999993,0.141199999999662
279,0.00939999999999429,0.0229999999999018,0.0373999999999796,0.0507999999997992,0.0638000000000466,0.0777999999996973,0.0942000000002008,0.104399999999587,0.122799999999115,0.134599999999773
280,0.0111999999999992,0.0222000000000571,0.0373999999999251,0.0497999999997774,0.0659999999997308,0.0772000000001572,0.0913999999999942,0.105,0.119800000000105,0.133600000000006
281,0.00959999999999354,0.0238000000000284,0.0355999999999949,0.0485999999999694,0.0629999999997017,0.076000000000131,0.0919999999996799,0.109000000000233,0.121799999998766,0.135199999999895
282,0.00819999999999403,0.0226000000000931,0.0377999999998428,0.0492000000000189,0.0650000000000728,0.0762000000000262,0.0929999999998836,0.10359999999986,0.119999999999709,0.135800000000745
283,0.0101999999999965,0.0237999999999192,0.0373999999998887,0.0514000000001397,0.068000000000211,0.0756000000003405,0.089599999999773,0.105200000000041,0.118200000000506,0.133400000000111
284,0.0115999999999979,0.023199999999988,0.0369999999999891,0.0482000000001062,0.0655999999997221,0.0772000000000116,0.0940000000000146,0.103000000000029,0.125599999999686,0.132800000000716
285,0.011399999999996,0.0236000000000604,0.0368000000000393,0.0489999999999782,0.0651999999998952,0.0781999999998516,0.0938000000000466,0.105200000000041,0.123800000000774,0.135199999999604
286,0.0119999999999917,0.0246000000000004,0.0371999999999025,0.0490000000000509,0.0636000000002969,0.0772000000001572,0.0940000000000146,0.106000000000349,0.122599999999802,0.135200000000041
287,0.0117999999999963,0.0247999999999593,0.0389999999999964,0.0486000000000058,0.0648000000002503,0.07879999999961,0.0924000000001251,0.105,0.118600000000588,0.136000000000058
288,0.0104000000000073,0.0220000000000437,0.037599999999984,0.0495999999999913,0.0634000000002197,0.0787999999996828,0.0962000000001717,0.106000000000204,0.123199999999924,0.132999999999884
289,0.0112000000000171,0.0243999999999687,0.0351999999999498,0.0511999999998807,0.0629999999997744,0.0772000000003754,0.0930000000001019,0.103199999999779,0.122999999999884,0.137200000000303
290,0.0100000000000065,0.0229999999999654,0.03799999999992,0.048799999999901,0.0649999999995271,0.0790000000000146,0.0928000000001339,0.107200000000303,0.119000000000233,0.137600000000384
291,0.00840000000001574,0.02199999999998,0.0365999999999622,0.0486000000000422,0.0639999999999054,0.0790000000003056,0.0926000000003842,0.105800000000017,0.120800000000017,0.136199999999662
292,0.00860000000000944,0.0230000000000564,0.0394000000000779,0.0492000000000189,0.0654000000000451,0.078199999999706,0.0924000000001979,0.107400000000052,0.122400000000198,0.135999999999476
293,0.0100000000000019,0.02199999999998,0.0352000000000771,0.0493999999998778,0.0655999999999767,0.0777999999999156,0.0954000000000815,0.105400000000518,0.121399999999994,0.135199999999895
294,0.0105999999999959,0.0222000000000844,0.0388000000000648,0.049800000000032,0.0657999999998719,0.07620000000039,0.0938000000000466,0.102799999999988,0.121200000000244,0.138199999999924
295,0.0113999999999995,0.0231999999999425,0.0384000000001106,0.0504000000000087,0.0635999999995693,0.0782000000002154,0.0917999999997846,0.107399999999761,0.122199999999721,0.138600000000006
296,0.0110000000000155,0.0211999999999989,0.0392000000000371,0.0466000000001077,0.0629999999995925,0.0786000000001513,0.0914000000001397,0.105000000000146,0.120600000000122,0.134599999999919
297,0.0116000000000017,0.0243999999999687,0.036599999999944,0.0476000000000204,0.0653999999999724,0.0782000000001426,0.0922000000001572,0.103599999999569,0.121999999999534,0.136000000000204
298,0.0123999999999955,0.0234000000000378,0.0371999999999753,0.0491999999999462,0.0660000000000218,0.0793999999999505,0.0956000000001222,0.10640000000014,0.120199999999895,0.137000000000116
299,0.010999999999996,0.0239999999999418,0.0381999999999243,0.0502000000000407,0.0640000000001601,0.0780000000002474,0.0933999999998196,0.103600000000297,0.123000000000029,0.135200000000186
300,0.0106000000000079,0.0246000000000458,0.0375999999998385,0.0501999999998588,0.0656000000003041,0.0783999999998196,0.0935999999997148,0.108399999999674,0.12179999999993,0.13699999999968
301,0.0104000000000007,0.0245999999999731,0.0387999999998647,0.0539999999999782,0.0648000000001411,0.0775999999998021,0.0946000000001368,0.105800000000308,0.120400000000081,0.134400000000023
302,0.0113999999999877,0.0230000000000109,0.0391999999998552,0.0496000000001004,0.0677999999998428,0.0777999999996973,0.0932000000007247,0.107600000000384,0.123599999999424,0.139600000000355
303,0.010399999999994,0.0239999999999782,0.0349999999999454,0.0510000000000582,0.0645999999996639,0.0767999999995664,0.0905999999999767,0.104400000000169,0.120200000000768,0.139000000000233
304,0.0121999999999942,0.0240000000000782,0.036399999999885,0.0494000000001324,0.0653999999998268,0.078999999999869,0.0957999999996537,0.103799999999464,0.123800000000047,0.140999999999622
305,0.0120000000000017,0.0229999999999836,0.0401999999999862,0.0497999999999956,0.0642000000000917,0.0784000000000378,0.0919999999999709,0.106600000000471,0.120000000000728,0.137000000000116
306,0.0109999999999943,0.0236000000000513,0.0368000000000211,0.0497999999999593,0.0620000000001528,0.0788000000001193,0.0945999999996275,0.10640000000014,0.123400000000256,0.138799999999319
307,0.0119999999999897,0.0224000000000069,0.0386000000000968,0.0491999999999462,0.066200000000099,0.0777999999999884,0.0963999999996304,0.108000000000029,0.122200000000012,0.137999999999884
308,0.0121999999999969,0.0238000000000375,0.0374000000001979,0.050399999999936,0.0661999999999898,0.0793999999999505,0.0941999999996187,0.105599999999977,0.124799999999814,0.13660000000018
309,0.0110000000000046,0.0223999999999887,0.0382000000000517,0.0551999999997861,0.0655999999997948,0.0783999999997468,0.0965999999998894,0.107199999999575,0.122600000000384,0.136399999999849
310,0.0110000000000174,0.0242000000000644,0.0334000000001106,0.0513999999999942,0.0637999999999374,0.0807999999999447,0.0931999999998516,0.105800000000163,0.121999999999825,0.134200000000128
311,0.0101999999999993,0.0234000000000106,0.0372000000000662,0.0495999999999549,0.0645999999997366,0.080399999999936,0.0951999999998225,0.107400000000198,0.121200000000244,0.136599999999744
312,0.0106000000000053,0.022400000000016,0.0370000000001164,0.0502000000000407,0.0645999999999913,0.0773999999997614,0.0927999999999156,0.107200000000157,0.12260000000053,0.137800000000134
313,0.0108000000000106,0.0221999999999298,0.0365999999999804,0.0486000000002241,0.0630000000000655,0.0788000000001921,0.0928000000002066,0.107800000000279,0.123799999999901,0.135399999999208
314,0.00980000000001553,0.0246000000000913,0.0360000000000036,0.0510000000002401,0.0663999999998487,0.0777999999998428,0.0928000000000611,0.106599999999598,0.121199999999808,0.135799999999581
315,0.0102000000000021,0.025799999999972,0.0390000000000146,0.0492000000000917,0.0673999999999432,0.0772000000001572,0.0948000000003958,0.107400000000198,0.12140000000014,0.136000000000495
316,0.0114000000000008,0.0240000000000873,0.038799999999992,0.0502000000000407,0.0661999999998443,0.078599999999642,0.0945999999999185,0.109599999999919,0.12320000000007,0.137399999999616
317,0.00880000000001942,0.024999999999909,0.0376000000001659,0.0502000000000407,0.0638000000001193,0.0768000000000029,0.0932000000001426,0.106800000000076,0.123200000000215,0.136000000000058
318,0.0100000000000041,0.0238000000000557,0.0382000000001062,0.0509999999999854,0.0682000000001062,0.0757999999998719,0.095,0.107599999999948,0.121600000000763,0.135400000000518
319,0.0126000000000031,0.0247999999999865,0.0380000000000837,0.0487999999997192,0.0658000000003085,0.0828000000002066,0.0938000000001193,0.108999999999942,0.120599999999977,0.140399999999936
320,0.0106,0.0250000000000091,0.0357999999999993,0.0519999999998254,0.063600000000406,0.080000000000291,0.0945999999999913,0.106999999999971,0.12460000000021,0.137600000000239
321,0.00959999999999191,0.025799999999972,0.0382000000002154,0.0525999999999476,0.0657999999997992,0.0812000000003172,0.0976000000000204,0.107599999999511,0.123599999999715,0.137999999999884
322,0.0102000000000098,0.0228000000000975,0.0368000000000029,0.0504000000000451,0.0663999999997395,0.079600000000064,0.0954000000003725,0.106600000000326,0.12339999999982,0.134399999999878
323,0.0105999999999824,0.02600000000004,0.0394000000000415,0.0514000000003216,0.0671999999999753,0.0820000000001164,0.0927999999998428,0.109599999999773,0.123200000000215,0.137400000000489
324,0.0108000000000041,0.0232000000000244,0.0393999999999505,0.0504000000001906,0.0668000000000757,0.0808000000003085,0.0941999999996915,0.107199999999575,0.124000000000233,0.139200000000128
325,0.0105999999999823,0.023799999999892,0.0390000000000509,0.0506000000000495,0.0674000000000524,0.0759999999999855,0.093999999999869,0.109200000000274,0.122200000000303,0.138799999999756
326,0.00999999999999609,0.0238000000000829,0.0399999999999636,0.050599999999904,0.0656000000000859,0.0792000000001281,0.0970000000003347,0.106600000000035,0.12440000000046,0.134799999999959
327,0.0117999999999851,0.025,0.0361999999998989,0.0491999999999098,0.0662000000002445,0.0801999999996769,0.0942000000002736,0.106599999999889,0.125799999999435,0.140400000000081
328,0.0127999999999877,0.0244000000000415,0.038400000000056,0.0523999999999796,0.0635999999996784,0.0792000000002008,0.0944000000002416,0.108999999999796,0.122200000000448,0.13579999999929
329,0.00979999999998988,0.0242000000000007,0.0377999999999338,0.0514000000000669,0.0681999999995605,0.0803999999997905,0.0952000000001135,0.109799999999668,0.121000000000204,0.136999999999971
330,0.0104000000000079,0.0224000000000797,0.0374000000000706,0.0509999999999854,0.0638000000001193,0.0784000000002561,0.0991999999999098,0.109000000000378,0.123399999999674,0.138800000000047
331,0.0108000000000132,0.0223999999999887,0.0388000000001011,0.052200000000048,0.0642000000004191,0.0793999999996595,0.0956000000001222,0.105600000000122,0.12640000000014,0.139199999999691
332,0.0113999999999926,0.0232000000000244,0.0378000000000975,0.0516000000000713,0.0660000000002037,0.0799999999998545,0.0957999999999447,0.10940000000046,0.122999999999593,0.139000000000524
333,0.0103999999999967,0.0249999999999727,0.0397999999999774,0.0493999999999869,0.0672000000000116,0.080200000000259,0.0963999999999214,0.107199999999866,0.123799999999901,0.139199999999983
334,0.0122000000000141,0.0255999999999949,0.0392000000000917,0.0495999999998457,0.066399999999885,0.0779999999996653,0.0935999999997148,0.11039999999979,0.124399999999587,0.135200000000623
335,0.0106000000000063,0.0248000000000866,0.0366000000000895,0.0485999999999331,0.0660000000000218,0.0804000000003725,0.0970000000001892,0.111000000000495,0.12359999999986,0.141999999999243
336,0.0111999999999926,0.0252000000000498,0.0388000000001921,0.0515999999998894,0.0664000000001397,0.0781999999996333,0.0935999999999331,0.105999999999476,0.123999999999651,0.138600000000297
337,0.0130000000000153,0.0232000000000244,0.0401999999999316,0.0491999999999462,0.0656000000003041,0.0781999999999243,0.0973999999999069,0.10940000000046,0.123199999999924,0.139599999999919
338,0.0106000000000151,0.0232000000000153,0.0390000000001601,0.0508000000000902,0.0702000000003682,0.0772000000003027,0.0960000000002765,0.107400000000198,0.125399999998772,0.138000000000029
339,0.0108000000000109,0.0264000000000306,0.0404000000002634,0.0493999999999505,0.0641999999999462,0.0783999999999651,0.094199999999837,0.107600000000384,0.124999999999709,0.138800000000192
340,0.0102000000000209,0.0247999999999593,0.0414000000001033,0.0514000000001397,0.0669999999997526,0.0822000000003027,0.0952000000003318,0.108800000000192,0.127200000000448,0.137999999999447
341,0.00960000000000825,0.0238000000000011,0.0384000000000924,0.0502000000000407,0.0658000000001266,0.0779999999999563,0.0956000000001222,0.10759999999922,0.125,0.138400000000402
342,0.0115999999999885,0.0227999999999975,0.0396000000000095,0.0512000000002081,0.0656000000001222,0.0794000000003143,0.0949999999997817,0.110399999999936,0.125,0.137600000000384
343,0.0118000000000183,0.0224000000000888,0.0407999999998901,0.0468000000000757,0.06799999999992,0.0778000000000611,0.0965999999997439,0.108400000000111,0.125000000000437,0.135600000000559
344,0.0108000000000059,0.0214000000000669,0.0380000000000655,0.0517999999997482,0.0647999999999956,0.079400000000096,0.0961999999999534,0.110199999999895,0.126000000000058,0.140200000000041
345,0.0131999999999931,0.0228000000000247,0.0353999999998814,0.0521999999996842,0.0670000000000073,0.0800000000002183,0.0956000000000495,0.109199999999692,0.120600000000122,0.136999999999825
346,0.0119999999999837,0.0251999999999407,0.0382000000000699,0.0485999999997512,0.0690000000002692,0.0798000000001048,0.096600000000326,0.108999999999942,0.122200000000739,0.138199999999779
347,0.0109999999999955,0.0239999999999964,0.0382000000000153,0.0511999999999898,0.0671999999999025,0.0814000000002125,0.094799999999741,0.109399999999441,0.127399999999616,0.139999999999709
348,0.0116000000000074,0.0250000000000091,0.0377999999999702,0.0505999999999767,0.0641999999996551,0.0820000000001164,0.0952000000001863,0.109199999999983,0.125600000000268,0.137000000000262
349,0.0117999999999896,0.0246000000000367,0.04,0.0497999999999229,0.0651999999996769,0.0786000000000058,0.0976000000000931,0.109800000000541,0.124400000000169,0.138399999999674
350,0.0107999999999988,0.022400000000016,0.0389999999999782,0.0494000000001324,0.0664000000003944,0.0842000000000553,0.0938000000003376,0.109400000000605,0.124199999999983,0.13679999999993
351,0.0123999999999905,0.0239999999999509,0.0389999999999964,0.0526000000002387,0.0642000000005282,0.0823999999999069,0.0964000000001397,0.111600000000326,0.126000000000349,0.141599999999889
352,0.0106000000000097,0.023199999999988,0.0388000000000102,0.0540000000001237,0.0658000000001994,0.0798000000001775,0.0969999999998254,0.111000000000204,0.126000000000058,0.139999999999563
353,0.010999999999996,0.0235999999999785,0.0414000000000124,0.0497999999998865,0.0666000000001804,0.0821999999998661,0.0987999999999011,0.107200000000303,0.125599999999686,0.136399999999558
354,0.00979999999999144,0.0251999999999498,0.0389999999999418,0.0531999999998516,0.0667999999999302,0.0795999999996275,0.0959999999998399,0.109400000000314,0.125400000000227,0.141200000000099
355,0.00999999999999588,0.0233999999999287,0.038600000000115,0.051599999999853,0.0673999999997613,0.0802000000001135,0.0964000000000669,0.111399999999558,0.126399999999703,0.13679999999993
356,0.0107999999999965,0.0201999999999771,0.0395999999999367,0.0537999999999738,0.0683999999998923,0.0805999999996857,0.0958000000000175,0.107000000000116,0.125799999999435,0.141599999999307
357,0.00980000000001674,0.023199999999988,0.0368000000000939,0.0523999999999069,0.0669999999999709,0.0806000000004133,0.0939999999999418,0.10679999999993,0.124800000000105,0.140599999999831
358,0.0114000000000014,0.0261999999999352,0.0410000000000946,0.0538000000000829,0.0665999999999985,0.0815999999998894,0.0960000000002037,0.110599999999977,0.125000000000146,0.138200000000361
359,0.0130000000000016,0.0253999999999633,0.0406000000001222,0.0514000000001397,0.0661999999999898,0.0812000000001717,0.0961999999996624,0.108799999999901,0.126199999999662,0.138599999999569
360,0.010000000000006,0.0237999999999556,0.0375999999999294,0.0508000000000902,0.0679999999997017,0.0802000000000407,0.0988000000001193,0.110400000000518,0.127199999999139,0.137599999999948
361,0.0102000000000118,0.0241999999999462,0.040199999999968,0.0492000000000189,0.064999999999709,0.0802000000000407,0.0968000000002212,0.107800000000425,0.124000000000233,0.140400000000227
362,0.0119999999999914,0.0245999999999822,0.0405999999999767,0.050199999999968,0.0667999999997483,0.081200000000099,0.0979999999998108,0.108199999999342,0.125799999999581,0.140600000000268
363,0.0114000000000097,0.0250000000000182,0.0373999999999978,0.0523999999998341,0.0667999999999302,0.0815999999998894,0.0978000000001339,0.108600000000442,0.128000000000175,0.137399999999761
364,0.011400000000013,0.024799999999932,0.0354000000000269,0.0513999999998123,0.0663999999999942,0.0815999999999622,0.0975999999998021,0.109999999999418,0.123400000000693,0.14239999999947
365,0.0118000000000004,0.0247999999999774,0.0393999999999687,0.0514000000000306,0.0664000000001033,0.0822000000001572,0.0978000000002794,0.112799999999988,0.126399999999994,0.139200000000274
366,0.011599999999999,0.0237999999999192,0.0392000000000735,0.0518000000000029,0.0656000000000495,0.0809999999995489,0.0973999999999796,0.110399999999936,0.12440000000046,0.144200000000419
367,0.0116000000000028,0.0242000000000462,0.0378000000000066,0.0528000000000611,0.0667999999998574,0.0819999999999709,0.0950000000001455,0.108199999999779,0.127400000000198,0.142599999999657
368,0.0102000000000027,0.0229999999999291,0.037799999999861,0.0519999999998981,0.0681999999998879,0.0799999999995634,0.0941999999999825,0.109600000000355,0.123800000000338,0.140600000000995
369,0.0110000000000219,0.0228000000000065,0.0383999999998377,0.0505999999997948,0.0688000000002648,0.0828000000001339,0.0960000000000582,0.107599999999657,0.128400000000402,0.139799999999959
370,0.0126000000000031,0.0238000000000102,0.0395999999998094,0.0523999999999069,0.0666000000001441,0.0807999999999447,0.0982000000004336,0.112199999999721,0.125000000000146,0.138199999999924
371,0.0117999999999881,0.0244000000000506,0.0411999999997533,0.0564000000000306,0.069399999999805,0.0833999999999651,0.0978000000002794,0.110800000000017,0.125399999999936,0.13839999999982
372,0.0107999999999891,0.0259999999999309,0.0423999999998159,0.0552000000000407,0.0675999999995111,0.0824000000000524,0.10080000000009,0.109799999999959,0.127399999999325,0.141800000000658
373,0.0114000000000051,0.0270000000000164,0.0411999999998261,0.0530000000001019,0.0641999999999462,0.0817999999997119,0.0983999999998923,0.109799999999668,0.128799999999756,0.137600000000093
374,0.0114000000000033,0.0253999999999814,0.0399999999997817,0.0526000000000931,0.0654000000001543,0.0829999999999563,0.0991999999999098,0.112199999999721,0.124800000000687,0.142199999999721
375,0.011999999999992,0.0246000000000549,0.0397999999996864,0.055,0.0665999999999985,0.0799999999996362,0.0974000000001979,0.109999999999709,0.127000000000407,0.137400000000343
376,0.0121999999999974,0.0251999999999225,0.0381999999998879,0.0539999999999418,0.0676000000000204,0.0809999999999127,0.0979999999998108,0.110000000000873,0.128399999999383,0.141600000000763
377,0.0106000000000001,0.0239999999999873,0.0401999999999316,0.0533999999999287,0.0687999999999374,0.0813999999996304,0.0976000000000204,0.110599999999831,0.124200000000856,0.139799999999668
378,0.00920000000000655,0.0252000000000044,0.0376000000000022,0.051999999999789,0.067199999999757,0.0822000000000116,0.0954000000000815,0.111199999999953,0.131599999999744,0.138599999999569
379,0.010399999999991,0.0251999999999771,0.0402000000000771,0.0551999999999316,0.0649999999998545,0.0807999999998719,0.0973999999998341,0.111199999999808,0.128599999999133,0.142000000000698
380,0.0109999999999889,0.0244000000000415,0.0388000000001739,0.0549999999999636,0.0658000000003813,0.0807999999998719,0.0967999999996391,0.107799999999988,0.128400000000256,0.140599999999831
381,0.0101999999999839,0.0234000000000378,0.0360000000000764,0.054800000000032,0.0694000000004598,0.079600000000064,0.0968000000003667,0.112600000000384,0.125600000000268,0.14059999999954
382,0.0118000000000027,0.026200000000108,0.0376000000000931,0.0515999999999622,0.0668000000000757,0.0847999999996682,0.0991999999999825,0.111599999999889,0.125199999999168,0.143800000000629
383,0.0118000000000136,0.0249999999999818,0.0394000000001506,0.0520000000001164,0.0666000000001804,0.0816000000001077,0.0986000000000058,0.110599999999831,0.131200000000681,0.137800000000425
384,0.0111999999999934,0.0236000000000877,0.0405999999999403,0.0523999999999796,0.0706000000002678,0.0827999999996973,0.0979999999997381,0.111599999999307,0.125999999998749,0.141800000000076
385,0.0126000000000061,0.0241999999999825,0.0420000000000618,0.0520000000000437,0.0671999999995751,0.0797999999998137,0.0947999999998137,0.109999999999854,0.126399999999412,0.139799999999668
386,0.0110000000000056,0.0264000000000033,0.0418000000000393,0.0509999999999491,0.0685999999995693,0.0819999999995343,0.0954000000003725,0.112000000000553,0.126400000000431,0.138399999999674
387,0.011600000000008,0.0244000000000233,0.0400000000000364,0.0507999999998719,0.0660000000001673,0.0817999999999302,0.0968000000003667,0.110399999999936,0.130999999999622,0.142400000000198
388,0.0109999999999867,0.0210000000000764,0.0432000000000153,0.0553999999998268,0.0700000000004729,0.0807999999997264,0.0958000000000902,0.110200000000186,0.127000000000407,0.140800000000309
389,0.0102000000000081,0.0249999999999727,0.0393999999998414,0.0531999999998879,0.0676000000004569,0.0807999999999447,0.0973999999999069,0.109399999999732,0.125400000000227,0.142400000000052
390,0.0118000000000036,0.0242000000000189,0.0373999999999069,0.0513999999998123,0.0673999999999432,0.0841999999996915,0.0963999999996304,0.110799999999872,0.127800000000134,0.141199999999953
391,0.0126000000000035,0.0246000000000004,0.03899999999996,0.0510000000002401,0.0688000000000829,0.0809999999999127,0.099999999999709,0.11420000000071,0.127000000000698,0.141399999999849
392,0.0110000000000136,0.0263999999999305,0.0387999999999374,0.053000000000211,0.0707999999997628,0.0811999999995896,0.0976000000000204,0.109599999999482,0.129399999999878,0.142199999999575
393,0.0109999999999886,0.0265999999999258,0.0407999999998901,0.0533999999999651,0.0658000000000538,0.0809999999999854,0.0994000000007509,0.113200000000361,0.128200000000215,0.140999999999913
394,0.0117999999999777,0.0260000000000582,0.0415999999999985,0.0519999999998254,0.0671999999999025,0.0800000000000728,0.0970000000000437,0.113799999999756,0.127800000000279,0.141399999999994
395,0.010200000000026,0.0245999999998821,0.0389999999999782,0.0509999999999127,0.0689999999999782,0.0837999999998283,0.0967999999996391,0.10839999999982,0.126800000000076,0.141799999999785
396,0.00960000000000342,0.0257999999999993,0.0423999999999614,0.0563999999999942,0.0689999999999782,0.080600000000486,0.0983999999995285,0.110000000000146,0.128999999999651,0.143999999999796
